file_path,label
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_170.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_171.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_172.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_18.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_19.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_2.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_20.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_21.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_22.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_23.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_24.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_25.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_26.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_27.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_28.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_29.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_3.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_30.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_31.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_32.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_33.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_34.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_35.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_36.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_37.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_38.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_39.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_4.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_40.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_41.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_42.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_43.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_44.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_45.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_46.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_47.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_48.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_49.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_5.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_50.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_51.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_52.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_53.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_54.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_55.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_56.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_57.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_58.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_59.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_6.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_60.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_61.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_62.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_63.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_64.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_65.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_66.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_67.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_68.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_69.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_7.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_70.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_71.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_72.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_73.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_74.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_75.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_76.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_77.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_78.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_79.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_8.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_80.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_81.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_82.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_83.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_84.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_85.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_86.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_87.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_88.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_89.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_9.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_90.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_91.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_92.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_93.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_94.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_95.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_96.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_97.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_98.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2C60147AF9FDAE\frame_99.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_0.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_1.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_10.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_100.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_101.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_102.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_103.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_104.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_105.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_106.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_107.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_108.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_109.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_11.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_110.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_111.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_112.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_113.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_114.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_115.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_116.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_117.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_118.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_119.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_12.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_120.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_121.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_122.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_123.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_124.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_125.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_126.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_127.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_128.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_129.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_13.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_130.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_131.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_132.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_133.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_134.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_135.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_136.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_137.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_138.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_139.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_14.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_140.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_141.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_142.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_143.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_144.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_145.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_146.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_147.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_148.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_149.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_15.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_150.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_151.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_152.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_153.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_154.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_155.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_156.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_157.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_158.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_159.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_16.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_160.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_161.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_162.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_163.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_164.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_165.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_166.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_167.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_168.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_169.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_17.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_170.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_18.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_19.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_2.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_20.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_21.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_22.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_23.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_24.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_25.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_26.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_27.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_28.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_29.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_3.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_30.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_31.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_32.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_33.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_34.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_35.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_36.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_37.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_38.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_39.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_4.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_40.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_41.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_42.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_43.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_44.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_45.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_46.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_47.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_48.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_49.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_5.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_50.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_51.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_52.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_53.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_54.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_55.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_56.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_57.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_58.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_59.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_6.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_60.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_61.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_62.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_63.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_64.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_65.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_66.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_67.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_68.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_69.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_7.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_70.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_71.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_72.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_73.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_74.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_75.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_76.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_77.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_78.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_79.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_8.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_80.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_81.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_82.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_83.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_84.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_85.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_86.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_87.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_88.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_89.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_9.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_90.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_91.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_92.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_93.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_94.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_95.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_96.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_97.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_98.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A2E9496910EFF5B\frame_99.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_0.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_102.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_105.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_108.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_111.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_114.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_117.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_12.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_120.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_123.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_126.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_129.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_132.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_135.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_138.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_141.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_144.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_147.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_15.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_150.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_153.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_156.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_159.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_162.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_165.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_168.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_171.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_174.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_177.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_18.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_180.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_183.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_186.jpg,0
